id,date,user_displayname,user_followers_count,user_location,place_name,place_country,like_count,content,sentiment_mc,irony_mc,subjectivity_mc,sentiment,content_clean,sentiment_cloud
1414608438538211072,2021-07-12 15:31:48+00:00,T-informas Bolivia,305,La Paz - Bolivia,,,0,"#Bolivia
El Gobierno nacional dio a conocer este lunes la distribución de vacunas Janssen de Johnson &amp; Johnson contra el #COVID19 por departamentos, según densidad poblacional.
https://t.co/tuqxGHUiRf",NEU,NONIRONIC,OBJECTIVE,neu,Bolivia El Gobierno nacional dio a conocer este lunes la distribución de vacunas Janssen de Johnson amp Johnson contra el COVID19 por departamentos según densidad poblacional,Neutral
1414604462405165056,2021-07-12 15:16:00+00:00,WKM Radio,763,Bolivia,,,0,Bolivia recibió la tarde del domingo un lote de 1.008.000 dosis de vacunas Janssen de Johnson &amp; Johnson de manera gratuita a través del mecanismo Covax. https://t.co/yYhWBE0SjD https://t.co/6WbV5Ox8Y8,P,NONIRONIC,OBJECTIVE,pos,Bolivia recibió la tarde del domingo un lote de 1 008 000 dosis de vacunas Janssen de Johnson amp Johnson de manera gratuita a través del mecanismo Covax,Positive
1414603742415147008,2021-07-12 15:13:08+00:00,Noticias de Bolivia,4212,"La Paz, Bolivia",,,0,"(SALUD).- El 14% de la población boliviana será inmunizada con 1.008.000 dosis de la vacuna Janssen de Johnson &amp; Johnson 

https://t.co/2Q2T1Ht9YC",P,NONIRONIC,OBJECTIVE,pos,SALUD El 14 de la población boliviana será inmunizada con 1 008 000 dosis de la vacuna Janssen de Johnson amp Johnson,Positive
1414603175106159104,2021-07-12 15:10:53+00:00,hoybolivia,1015,Bolivia,,,0,"https://t.co/FvRJPIVP9V
Conozca cómo se distribuirán las vacunas Janssen de Johnson &amp; Johnson por departamentos https://t.co/XfGOn759uH",NONE,NONIRONIC,OBJECTIVE,neu,Conozca cómo se distribuirán las vacunas Janssen de Johnson amp Johnson por departamentos,Neutral
1414601964374028032,2021-07-12 15:06:04+00:00,ATB,479182,Bolivia,,,0,"El Gobierno boliviano distribuirá a los nueve departamentos las vacunas Johnson &amp; Johnson que arribaron al país.
https://t.co/FaxzBu4QVe",NONE,NONIRONIC,OBJECTIVE,neu,El Gobierno boliviano distribuirá a los nueve departamentos las vacunas Johnson amp Johnson que arribaron al país,Neutral
1414600187536977920,2021-07-12 14:59:01+00:00,urgentebo,19126,Bolivia,,,0,"#Urgentebo
#NoticiasAlInstante
#COVID19 
Vacunas Johnson &amp; Johnson: de qué variantes protege y cuáles son sus características 

https://t.co/7yZLPQNBrw",P,NONIRONIC,OBJECTIVE,neu,Urgentebo NoticiasAlInstante COVID19 Vacunas Johnson amp Johnson de qué variantes protege y cuáles son sus características,Positive
1414598411417001984,2021-07-12 14:51:57+00:00,Bolivian Daily,1156,Bolivia,,,0,"#NACIONAL #BOLIVIA
Santa Cruz, La Paz y Cochabamba recibirán casi 800.000 vacunas Johnson &amp; Johnson
https://t.co/Au2xbrFm6p",NONE,NONIRONIC,OBJECTIVE,neu,NACIONAL BOLIVIA Santa Cruz La Paz y Cochabamba recibirán casi 800 000 vacunas Johnson amp Johnson,Neutral
1414596802867760896,2021-07-12 14:45:34+00:00,El Día,137595,Santa Cruz - Bolivia,,,0,"#Bolivia | Conozca la distribución de vacunas Janssen de Johnson &amp; Johnson por departamentos
https://t.co/2H4E0TV1iZ https://t.co/cc2BFNIItG",P,NONIRONIC,OBJECTIVE,pos,Bolivia Conozca la distribución de vacunas Janssen de Johnson amp Johnson por departamentos,Positive
1414596025524923904,2021-07-12 14:42:29+00:00,Bolivian Daily,1156,Bolivia,,,0,"#NACIONAL #BOLIVIA
Cochabamba recibirá 171.300 dosis de vacunas Johnson &amp;amp; Johnson
https://t.co/Ily9TSnzmj",P,NONIRONIC,OBJECTIVE,pos,NACIONAL BOLIVIA Cochabamba recibirá 171 300 dosis de vacunas Johnson amp amp Johnson,Positive
1414595674939798016,2021-07-12 14:41:05+00:00,ahoradigital,1177,Bolivia,,,0,Conozca la distribución de vacunas Janssen de Johnson &amp; Johnson por departamentos https://t.co/hYRVUwgNZZ,P,NONIRONIC,OBJECTIVE,pos,Conozca la distribución de vacunas Janssen de Johnson amp Johnson por departamentos,Positive
1414593585593324032,2021-07-12 14:32:47+00:00,Unidos Contra el Covid,831,Bolivia,,,21,"#DosisDeEsperanza | Llegó a #Bolivia 1.008.000 vacunas #Janssen, producidas por la empresa Johnson &amp; Johnson. Conoce más sobre estas vacunas en la infografía. 👇👇👇👇
#UnidosContraElCovid
#VamosASalirAdelante https://t.co/qxhyiEV6lo",P,NONIRONIC,OBJECTIVE,pos,DosisDeEsperanza Llegó a Bolivia 1 008 000 vacunas Janssen producidas por la empresa Johnson amp Johnson Conoce más sobre estas vacunas en la infografía UnidosContraElCovid VamosASalirAdelante,Positive
1414593485282364928,2021-07-12 14:32:23+00:00,Oxígeno Bolivia,38844,La Paz - Bolivia,,,0,"Conozca la distribución de vacunas Janssen de Johnson &amp; Johnson por departamentos.
Leer más 👉 https://t.co/3wmpaAkfEM https://t.co/auXZALzkyn",P,NONIRONIC,OBJECTIVE,pos,Conozca la distribución de vacunas Janssen de Johnson amp Johnson por departamentos Leer más,Positive
1414591644679148032,2021-07-12 14:25:04+00:00,El Chaco Informa,901,Bolivia,,,0,¿Cuántas vacunas Janssen de Johnson &amp; Johnson serán entregadas a cada Departamento? ➜ https://t.co/7v2TU9UObM https://t.co/l7WsFin9kK,NONE,NONIRONIC,OBJECTIVE,neu,Cuántas vacunas Janssen de Johnson amp Johnson serán entregadas a cada Departamento,Neutral
1414590922860400896,2021-07-12 14:22:12+00:00,Bolivia tv Oficial,148444,Bolivia,,,2,"#NotaWeb 
El ministro de Salud y Deportes, Jeyson Auza, afirmó la jornada del domingo que el 14% de la población boliviana en edad vacunable será inmunizada con 1.008.00 dosis de la vacuna de Johnson &amp; Johnson
Lea la nota aquí ⬇️
https://t.co/23w3GGwsXi",P,NONIRONIC,OBJECTIVE,pos,NotaWeb El ministro de Salud y Deportes Jeyson Auza afirmó la jornada del domingo que el 14 de la población boliviana en edad vacunable será inmunizada con 1 008 00 dosis de la vacuna de Johnson amp Johnson Lea la nota aquí,Positive
1414589304337321984,2021-07-12 14:15:46+00:00,Viceministerio de Comunicación,178032,Bolivia,,,0,"#Nota 📰 | Viceministerio de Comunicación
El ministro de Salud y Deportes, afirmó que el 14% de la población boliviana vacunable será inmunizada con 1.008.000 dosis de la vacuna Janssen de Johnson &amp; Johnson.
Más información 👉 https://t.co/6JbDxXo3ya

#VamosASalirAdelante https://t.co/Gh1TliKUVY",P,NONIRONIC,OBJECTIVE,pos,Nota Viceministerio de Comunicación El ministro de Salud y Deportes afirmó que el 14 de la población boliviana vacunable será inmunizada con 1 008 000 dosis de la vacuna Janssen de Johnson amp Johnson Más información VamosASalirAdelante,Positive
1414588118695621120,2021-07-12 14:11:03+00:00,urgentebo,19126,Bolivia,,,0,"#Urgentebo
#NoticiasAlInstante
#Vacunas
La Paz recibirá 278.900 dosis de la vacuna Johnson &amp; Johnson
https://t.co/yNLbUvUvh1",P,NONIRONIC,OBJECTIVE,pos,Urgentebo NoticiasAlInstante Vacunas La Paz recibirá 278 900 dosis de la vacuna Johnson amp Johnson,Positive
1414586453087212032,2021-07-12 14:04:26+00:00,Kandire Noticias,1803,"Santa Cruz, Bolivia",,,0,"El eje troncal del país recibirá el 78% de las vacunas Janssen, del fabricante estadounidense Johnson &amp; Johnson.
https://t.co/gFLlqAttZl",NONE,NONIRONIC,OBJECTIVE,neu,El eje troncal del país recibirá el 78 de las vacunas Janssen del fabricante estadounidense Johnson amp Johnson,Neutral
1414580749538319872,2021-07-12 13:41:46+00:00,Reporte Chaco Bolivia,508,Bolivia,,,1,"#EstadosUnidos donó a Bolivia un millón de vacunas Johnson &amp; Johnson
Noticias del #Chaco, #Tarija, #SantaCruz y #Bolivia| #ReporteChaco https://t.co/yYGTUwTShs",P,NONIRONIC,OBJECTIVE,pos,EstadosUnidos donó a Bolivia un millón de vacunas Johnson amp Johnson Noticias del Chaco Tarija SantaCruz y Bolivia ReporteChaco,Positive
1414580302152929024,2021-07-12 13:40:00+00:00,Opinión Bolivia,105765,Cochabamba Bolivia,,,0,"#Bolivia busca “sobreestocarse” de insumos para afrontar una cuarta ola de coronavirus. En esta línea, ayer arribaron más de 1.5 millones de vacunas Johnson &amp; Johnson y Sinopharm. 
https://t.co/dixlcSaqaI",P+,NONIRONIC,OBJECTIVE,pos,Bolivia busca sobreestocarse de insumos para afrontar una cuarta ola de coronavirus En esta línea ayer arribaron más de 1 5 millones de vacunas Johnson amp Johnson y Sinopharm,Positive
1414580204480208896,2021-07-12 13:39:37+00:00,Correo del Sur,85682,Sucre - Bolivia,,,5,"Bolivia recibió el domingo un lote de 1.008.000 dosis de vacunas Janssen de Johnson &amp; Johnson donadas por Estados Unidos
https://t.co/KI4wmEExaP",P,NONIRONIC,OBJECTIVE,pos,Bolivia recibió el domingo un lote de 1 008 000 dosis de vacunas Janssen de Johnson amp Johnson donadas por Estados Unidos,Positive
1414580037286772992,2021-07-12 13:38:57+00:00,Agencia Boliviana de Información,59199,Bolivia,,,1,"Conozca la distribución de vacunas #Janssen de Johnson &amp; Johnson por departamentos
Lea la nota aquí 👉 https://t.co/FcFQUq5vZk https://t.co/BNOojFZ0AC",P,NONIRONIC,OBJECTIVE,pos,Conozca la distribución de vacunas Janssen de Johnson amp Johnson por departamentos Lea la nota aquí,Positive
1414577015114673920,2021-07-12 13:26:56+00:00,La Voz de Tarija,2892,Bolivia,,,0,"Salud: Conozca la distribución de vacunas de Johnson &amp; Johnson por departamentos
#LaVozdeTarija #Bolivia  
https://t.co/HfVxnMzSNS",P,NONIRONIC,OBJECTIVE,pos,Salud Conozca la distribución de vacunas de Johnson amp Johnson por departamentos LaVozdeTarija Bolivia,Positive
1414555900132610048,2021-07-12 12:03:02+00:00,EL DEBER,716269,Bolivia,,,45,El ministro de Salud no mencionó la cooperación de EEUU en el acto de entrega de las vacunas Johnson &amp; Johnson. https://t.co/3TAKgFdC7v,N,NONIRONIC,OBJECTIVE,neg,El ministro de Salud no mencionó la cooperación de EEUU en el acto de entrega de las vacunas Johnson amp Johnson,Negative
1414542841326546944,2021-07-12 11:11:08+00:00,Unitel Bolivia,554674,Bolivia,,,1,"Entre dosis de Johnson &amp; Johnson, Sputnik V y Shinopharm el Gobierno convocó a los Sedes a intensificar la campaña de vacunación en cada departamento del país

#Bolivia
#Vacunas
https://t.co/D0DS5UndPn",NONE,NONIRONIC,OBJECTIVE,neu,Entre dosis de Johnson amp Johnson Sputnik V y Shinopharm el Gobierno convocó a los Sedes a intensificar la campaña de vacunación en cada departamento del país Bolivia Vacunas,Neutral
1414542829225923072,2021-07-12 11:11:06+00:00,La Revista,12060,Bolivia,,,0,"Entre dosis de Johnson &amp; Johnson, Sputnik V y Shinopharm el Gobierno convocó a los Sedes a intensificar la campaña de vacunación en cada departamento del país

#Bolivia
#Vacunas
https://t.co/cYlNslMlFt",NONE,NONIRONIC,OBJECTIVE,neu,Entre dosis de Johnson amp Johnson Sputnik V y Shinopharm el Gobierno convocó a los Sedes a intensificar la campaña de vacunación en cada departamento del país Bolivia Vacunas,Neutral
1414425566829294080,2021-07-12 03:25:08+00:00,Agencia Fides (ANF),347954,Bolivia,,,7,"#ANF El eje troncal del país recibirá el 78% de las vacunas Janssen, del fabricante estadounidense Johnson &amp; Johnson.

https://t.co/jiPf6MsOKs",NONE,NONIRONIC,OBJECTIVE,neu,ANF El eje troncal del país recibirá el 78 de las vacunas Janssen del fabricante estadounidense Johnson amp Johnson,Neutral
1414424724617273088,2021-07-12 03:21:47+00:00,ATB Radio,53914,Bolivia,,,0,"#Bolivia recibe lote de 1.008.000 dosis de #vacunas #Janssen de Johnson &amp; Johnson.
https://t.co/GGXxWKdE2m",P,NONIRONIC,OBJECTIVE,pos,Bolivia recibe lote de 1 008 000 dosis de vacunas Janssen de Johnson amp Johnson,Positive
1414423008454663936,2021-07-12 03:14:58+00:00,TUNARI.NET,2759,"Ciudad, Cochabamba, Bolivia",,,0,"Llegaron al país el millón de vacunas Johnson &amp; Johnson, #Actualidad https://t.co/RNkz3tnWPM",P,NONIRONIC,OBJECTIVE,pos,Llegaron al país el millón de vacunas Johnson amp Johnson Actualidad,Positive
1414392465302381056,2021-07-12 01:13:36+00:00,Agencia Boliviana de Información,59199,Bolivia,,,1,"Tras arribo de vacunas Johnson &amp; Johnson, Presidente de Diputados convoca a la población a inmunizarse
Lea la nota aquí 👉 https://t.co/uUDvTZedBh https://t.co/rXVb4BksJ4",P,NONIRONIC,OBJECTIVE,pos,Tras arribo de vacunas Johnson amp Johnson Presidente de Diputados convoca a la población a inmunizarse Lea la nota aquí,Positive
1414376808422724096,2021-07-12 00:11:23+00:00,ahoradigital,1177,Bolivia,,,0,Ministro de Salud: El 14% de la población boliviana será inmunizada con 1.008.000 vacunas Johnson &amp; Johnson https://t.co/OlVY9xLCvq,NONE,NONIRONIC,OBJECTIVE,neu,Ministro de Salud El 14 de la población boliviana será inmunizada con 1 008 000 vacunas Johnson amp Johnson,Neutral
1414374711065252096,2021-07-12 00:03:03+00:00,💢Bolizuela🇧🇴,5053,"Nueva Bolivia, Venezuela",,,9,"EEUU ofrece reconstruir relaciones con Bolivia y el Gobierno ignora al país al agradecer un millón de vacunas.
El ministro de Salud no mencionó la cooperación estadounidense en el acto de entrega de las vacunas Johnson &amp; Johnson…..RATA ACOMPLEJADA!!",NEU,NONIRONIC,SUBJECTIVE,neu,EEUU ofrece reconstruir relaciones con Bolivia y el Gobierno ignora al país al agradecer un millón de vacunas El ministro de Salud no mencionó la cooperación estadounidense en el acto de entrega de las vacunas Johnson amp Johnson RATA ACOMPLEJADA,Neutral
1414374381535518976,2021-07-12 00:01:45+00:00,Bolivian Daily,1156,Bolivia,,,0,"Vacunas Johnson&amp;Johnson que llegaron hoy a Bolivia, donadas por EEUU, cubrirán al 14% de la población vacunable
https://t.co/hDYDCGkFRv",P,NONIRONIC,OBJECTIVE,pos,Vacunas Johnson amp Johnson que llegaron hoy a Bolivia donadas por EEUU cubrirán al 14 de la población vacunable,Positive
1414364587848306944,2021-07-11 23:22:50+00:00,Bolivia tv Oficial,148444,Bolivia,,,16,"#BTVInforma
Bolivia recibió la tarde de este domingo en #ElAlto un lote de 1.008.000 dosis de vacunas Janssen de Johnson &amp; Johnson para fortalecer la campaña de inmunización contra la pandemia del #COVID_19. https://t.co/v68Yp5Lj8i",P+,NONIRONIC,OBJECTIVE,pos,BTVInforma Bolivia recibió la tarde de este domingo en ElAlto un lote de 1 008 000 dosis de vacunas Janssen de Johnson amp Johnson para fortalecer la campaña de inmunización contra la pandemia del COVID_19,Positive
1414358844768150016,2021-07-11 23:00:00+00:00,Viceministerio de Comunicación,178032,Bolivia,,,8,"#DosisDeEsperanza | Este domingo llegan 1.008.000 vacunas Janssen, producidas por la empresa Johnson &amp; Johnson. Conoce más sobre estas vacunas en la infografía. 💉⬇️

#UnidosContraElCovid
#VamosASalirAdelante https://t.co/Al83xYZo5a",P,NONIRONIC,OBJECTIVE,pos,DosisDeEsperanza Este domingo llegan 1 008 000 vacunas Janssen producidas por la empresa Johnson amp Johnson Conoce más sobre estas vacunas en la infografía UnidosContraElCovid VamosASalirAdelante,Positive
1414349250306129920,2021-07-11 22:21:53+00:00,ahoradigital,1177,Bolivia,,,0,Tarija recibirá 38.500 vacunas Johnson &amp; Johnson https://t.co/7nDLLbMr9t,NONE,NONIRONIC,OBJECTIVE,neu,Tarija recibirá 38 500 vacunas Johnson amp Johnson,Neutral
1414347900386169088,2021-07-11 22:16:31+00:00,ATB,479182,Bolivia,,,1,"#Bolivia recibe lote de 1.008.000 dosis de #vacunas #Janssen de Johnson &amp; Johnson.

https://t.co/rIlvwaDCte",P,NONIRONIC,OBJECTIVE,pos,Bolivia recibe lote de 1 008 000 dosis de vacunas Janssen de Johnson amp Johnson,Positive
1414344873356976128,2021-07-11 22:04:29+00:00,❌ⓅⒺⓅⒺ ⓁⓊⒸⒽⓄ❌,463,Bolivia,,,1,Arriban a La Paz más de un millón de vacunas Johnson &amp; Johnson…..GRACIAS 🇺🇸 EEUU,P+,NONIRONIC,OBJECTIVE,pos,Arriban a La Paz más de un millón de vacunas Johnson amp Johnson GRACIAS EEUU,Positive
1414344315321597952,2021-07-11 22:02:16+00:00,EL DEBER,716269,Bolivia,,,94,El ministro de Salud no mencionó la cooperación estadounidense en el acto de entrega de las vacunas Johnson &amp; Johnson. https://t.co/MpHonIKEWk,N,NONIRONIC,OBJECTIVE,neg,El ministro de Salud no mencionó la cooperación estadounidense en el acto de entrega de las vacunas Johnson amp Johnson,Negative
1414335055871323904,2021-07-11 21:25:29+00:00,OPS/OMS Bolivia,7154,"La Paz, Bolivia",,,0,"Hasta ahora el país recibió más de 1 millón 429 mil vacunas a través del Mecanismo #COVAX. Las vacunas Johnson &amp; Johnson arribaron este domingo a la Fuerza de Tarea Aérea “Diablos Negros”, donde se llevó a cabo el acto de entrega oficial. 2/7 https://t.co/UdneP8QKvh",P,NONIRONIC,SUBJECTIVE,pos,Hasta ahora el país recibió más de 1 millón 429 mil vacunas a través del Mecanismo COVAX Las vacunas Johnson amp Johnson arribaron este domingo a la Fuerza de Tarea Aérea Diablos Negros donde se llevó a cabo el acto de entrega oficial 2 7,Positive
1414334980721889024,2021-07-11 21:25:11+00:00,Bolivian Daily,1156,Bolivia,,,0,"#SOCIEDAD
Santa Cruz recibirá 344.800 vacunas 
Johnson &amp; Johnson
https://t.co/LoOj57mCAy",NONE,NONIRONIC,OBJECTIVE,neu,SOCIEDAD Santa Cruz recibirá 344 800 vacunas Johnson amp Johnson,Neutral
1414334161440103936,2021-07-11 21:21:55+00:00,angelcaido666x,5106,"Oruro, Bolivia",,,0,Ya dijeron donde van a poner las Johnson. &amp; Johnson?  en Oruro la gente esta preguntando para hacer fila desde ya.,NONE,NONIRONIC,OBJECTIVE,neu,Ya dijeron donde van a poner las Johnson amp Johnson en Oruro la gente esta preguntando para hacer fila desde ya,Neutral
1414332644494544896,2021-07-11 21:15:54+00:00,Bolivian Daily,1156,Bolivia,,,0,"Ministro de Salud: El 14% de la población boliviana será inmunizada con 1.008.000 vacunas Johnson &amp;amp; Johnson
https://t.co/HPp92sqRaM",NONE,NONIRONIC,OBJECTIVE,neu,Ministro de Salud El 14 de la población boliviana será inmunizada con 1 008 000 vacunas Johnson amp amp Johnson,Neutral
1414329692119870976,2021-07-11 21:04:10+00:00,El Día,137595,Santa Cruz - Bolivia,,,0,"#Bolivia | Auza: El 14% de la población será inmunizado con 1.008.000 dosis de la Johnson &amp; Johnson
Lea la nota aquí: https://t.co/3tVgqewuza https://t.co/xpxKQlr6AR",NONE,NONIRONIC,OBJECTIVE,neu,Bolivia Auza El 14 de la población será inmunizado con 1 008 000 dosis de la Johnson amp Johnson Lea la nota aquí,Neutral
1414324774025712128,2021-07-11 20:44:37+00:00,Éxito Noticias,2420,Bolivia,,,0,"#ÉxitoNoticias 
Más de 5 millones de vacunas entre Pfizer, Sputnik, Sinopharm, AstaZeneca, y Johnson &amp; Johnson arribaron al país 
https://t.co/EmKX37r8UH",P+,NONIRONIC,OBJECTIVE,pos,ÉxitoNoticias Más de 5 millones de vacunas entre Pfizer Sputnik Sinopharm AstaZeneca y Johnson amp Johnson arribaron al país,Positive
1414323050892472064,2021-07-11 20:37:46+00:00,Agencia Boliviana de Información,59199,Bolivia,,,4,"Ministro de Salud: El 14% de la población boliviana será inmunizada con 1.008.000 vacunas Johnson &amp; Johnson
Lea la nota aquí 👉 https://t.co/sRoyFfocIa https://t.co/WmI6FlYoXJ",NONE,NONIRONIC,OBJECTIVE,neu,Ministro de Salud El 14 de la población boliviana será inmunizada con 1 008 000 vacunas Johnson amp Johnson Lea la nota aquí,Neutral
1414306425631920128,2021-07-11 19:31:43+00:00,ahoradigital,1177,Bolivia,,,0,"Llega 1.008,000 vacunas de Johnson &amp; Johnson donados por EEUU https://t.co/8eHsrwIT5A",P,NONIRONIC,OBJECTIVE,pos,Llega 1 008 000 vacunas de Johnson amp Johnson donados por EEUU,Positive
1414304093556941056,2021-07-11 19:22:27+00:00,RTP Bolivia,67267,"La Paz, Bolivia",,,4,"Llegan al país más de un millón de vacunas Janssen de Johnson &amp; Johnson, donación de Estados Unidos del Mecanismo COVAX. El encargado de Negocios a. i. de la embajada estadounidense, Jarah Hillsman, dijo que el inmunizador es de una sola dosis.
Vía Ministerio de Salud https://t.co/m7TBU4vg3g",P+,NONIRONIC,OBJECTIVE,pos,Llegan al país más de un millón de vacunas Janssen de Johnson amp Johnson donación de Estados Unidos del Mecanismo COVAX El encargado de Negocios a i de la embajada estadounidense Jarah Hillsman dijo que el inmunizador es de una sola dosis Vía Ministerio de Salud,Positive
1414303300804091904,2021-07-11 19:19:18+00:00,Agencia Boliviana de Información,59199,Bolivia,,,2,"#ABInforma | El viceministro de Comercio Exterior, @BBlancoF, destacó el alto nivel de relacionamiento diplomático de #Bolivia con el resto de países del mundo, que permitió recibir la donación de más de un millón de vacunas de Johnson &amp; Johnson, a través del mecanismo #COVAX. https://t.co/ep9cRCGFp0",P+,NONIRONIC,OBJECTIVE,pos,ABInforma El viceministro de Comercio Exterior destacó el alto nivel de relacionamiento diplomático de Bolivia con el resto de países del mundo que permitió recibir la donación de más de un millón de vacunas de Johnson amp Johnson a través del mecanismo COVAX,Positive
1414298022922670080,2021-07-11 18:58:19+00:00,Oxígeno Bolivia,38844,La Paz - Bolivia,,,3,"Bolivia recibe lote de 1.008.000 dosis de vacunas de Johnson &amp; Johnson.
Leer más 👉 https://t.co/ffnwcQ4WhR https://t.co/EYIKAOKK3J",P,NONIRONIC,OBJECTIVE,pos,Bolivia recibe lote de 1 008 000 dosis de vacunas de Johnson amp Johnson Leer más,Positive
1414296168293670912,2021-07-11 18:50:57+00:00,Embajada de Estados Unidos en Bolivia,22881,"La Paz, Bolivia",,,0,@SecBlinken: Estoy orgulloso de anunciar la donación de más de un millón de dosis de la vacuna de Johnson &amp; Johnson a Bolivia. Estados Unidos está comprometido a apoyar el bienestar del mundo con vacunas contra COVID-19 hoy y a la salud mundial en el futuro. https://t.co/fLtAPnClqX,P,NONIRONIC,SUBJECTIVE,pos,Estoy orgulloso de anunciar la donación de más de un millón de dosis de la vacuna de Johnson amp Johnson a Bolivia Estados Unidos está comprometido a apoyar el bienestar del mundo con vacunas contra COVID 19 hoy y a la salud mundial en el futuro,Positive
1414293972906914048,2021-07-11 18:42:14+00:00,Bolivia tv Oficial,148444,Bolivia,,,0,"#UnidadMovil 🔴 | 
Las vacunas Johnson &amp; Johnson son trasladas al Programa Ampliado de Inmunización (PAI) de la ciudad de #LaPaz, #DosisDeEsperanza que serán distribuidas a nivel nacional. 
#UnidosContraElCovid
https://t.co/cZgSyy5Cir",NONE,NONIRONIC,OBJECTIVE,neu,UnidadMovil Las vacunas Johnson amp Johnson son trasladas al Programa Ampliado de Inmunización PAI de la ciudad de LaPaz DosisDeEsperanza que serán distribuidas a nivel nacional UnidosContraElCovid,Neutral
1414293807907148032,2021-07-11 18:41:34+00:00,Bolivia tv Oficial,148444,Bolivia,,,1,"#UnidadMovil 🔴 |
Arriban a #Bolivia más de un millón dosis de la vacuna Johnson &amp; Johnson, vacunas que llegan para fortalecer la lucha contra el #COVID_19. 
#ElAlto 
https://t.co/CWrWv6cbTj",NEU,NONIRONIC,OBJECTIVE,neu,UnidadMovil Arriban a Bolivia más de un millón dosis de la vacuna Johnson amp Johnson vacunas que llegan para fortalecer la lucha contra el COVID_19 ElAlto,Neutral
1414293636985105920,2021-07-11 18:40:54+00:00,Agencia Fides (ANF),347954,Bolivia,,,2,"#ANF Se destinarán alrededor de 278.900 dosis de las vacunas de Johnson &amp; Johnson, del lote de 1.008.000 de biológicos que llegaron al país.

https://t.co/8kxaiaFFCN",P,NONIRONIC,OBJECTIVE,pos,ANF Se destinarán alrededor de 278 900 dosis de las vacunas de Johnson amp Johnson del lote de 1 008 000 de biológicos que llegaron al país,Positive
1414292556456866048,2021-07-11 18:36:36+00:00,Embajada de Estados Unidos en Bolivia,22881,"La Paz, Bolivia",,,17,La donación de más de un millón de dosis de la vacuna de Johnson &amp; Johnson a Bolivia reafirma nuestro compromiso global.,P,NONIRONIC,OBJECTIVE,pos,La donación de más de un millón de dosis de la vacuna de Johnson amp Johnson a Bolivia reafirma nuestro compromiso global,Positive
1414291971347190016,2021-07-11 18:34:16+00:00,Freddy Mamani Laura,1338,La Paz - Bolivia,,,2,"Han arribado al aeropuerto de la ciudad de #ElAlto 1.008.000 dosis de la vacuna #JohnsonJohnson. Felicitamos a al Ejecutivo, quienes están realizando un gran trabajo y prueba de ello es el proceso de vacunación masiva y todos los avances que en este campo vamos logrando. https://t.co/aeczOWnnlj",P+,NONIRONIC,OBJECTIVE,pos,Han arribado al aeropuerto de la ciudad de ElAlto 1 008 000 dosis de la vacuna JohnsonJohnson Felicitamos a al Ejecutivo quienes están realizando un gran trabajo y prueba de ello es el proceso de vacunación masiva y todos los avances que en este campo vamos logrando,Positive
1414291658783473920,2021-07-11 18:33:02+00:00,Agencia Boliviana de Información,59199,Bolivia,,,3,"#Bolivia recibe lote de 1.008.000 dosis de vacunas Janssen de Johnson &amp; Johnson (Amplia)
Lea la nota aquí 👉 https://t.co/XuBhlU1A4P
📸 @UNICEFBolivia https://t.co/4eqixw7nwH",P,NONIRONIC,OBJECTIVE,pos,Bolivia recibe lote de 1 008 000 dosis de vacunas Janssen de Johnson amp Johnson Amplia Lea la nota aquí,Positive
1414291487303553024,2021-07-11 18:32:21+00:00,LuAnnita GP,1454,Sucre Bolivia,,,7,"#deÚltimo
Más de un millón de vacunas #JohnsonJohnson fueron donadas a #Bolivia de parte de #EEUU como parte del mecanismo covax. Adicionalmente donará 500 millones de vacunas #Pfizer y comprometió 4 mil millones de dólares en apoyo al mecanismo COVAX el 2021 - 2022. https://t.co/AH9nqMBOLT",P,NONIRONIC,OBJECTIVE,pos,deÚltimo Más de un millón de vacunas JohnsonJohnson fueron donadas a Bolivia de parte de EEUU como parte del mecanismo covax Adicionalmente donará 500 millones de vacunas Pfizer y comprometió 4 mil millones de dólares en apoyo al mecanismo COVAX el 2021 2022,Positive
1414290167725240064,2021-07-11 18:27:06+00:00,Bolivian Daily,1156,Bolivia,,,0,"#NACIONAL #BOLIVIA
LLega lote de 1.008.000 dosis de vacunas Johnson &amp;amp; Johnson
https://t.co/mHtB2zvb7j",P,NONIRONIC,OBJECTIVE,pos,NACIONAL BOLIVIA LLega lote de 1 008 000 dosis de vacunas Johnson amp amp Johnson,Positive
1414287998875808000,2021-07-11 18:18:29+00:00,Agencia Boliviana de Información,59199,Bolivia,,,1,"""Valoramos el apoyo de #EEUU y de su Gobierno a la cabeza de @JoeBiden"", manifestó en canciller @RogelioMayta_Bo sobre la llegada de más de un millón de vacunas de Johnson &amp; Johnson al país, mediante el mecanismo #COVAX. https://t.co/tCPPIVZ51A",P,NONIRONIC,SUBJECTIVE,pos,Valoramos el apoyo de EEUU y de su Gobierno a la cabeza de manifestó en canciller sobre la llegada de más de un millón de vacunas de Johnson amp Johnson al país mediante el mecanismo COVAX,Positive
1414287159285199104,2021-07-11 18:15:09+00:00,ERBOL,426002,La Paz - Bolivia,,,140,"Llega 1.008,000 vacunas de Johnson &amp; Johnson donados por EEUU https://t.co/rUITtSAvG8",P,NONIRONIC,OBJECTIVE,pos,Llega 1 008 000 vacunas de Johnson amp Johnson donados por EEUU,Positive
