id,date,user_displayname,user_followers_count,user_location,place_name,place_country,like_count,content,sentiment
1409909652284968960,2021-06-29 16:20:30+00:00,"Ministerio de Obras Públicas, Servicios y Vivienda",37558,La Paz Bolivia,,,2,"#DosisDeEsperanza | El presidente #LuisArce anuncia que en las siguientes semanas llegarán más de un millón de vacunas #Janssen de Johnson &amp; Johnson correspondientes a la donación por el mecanismo COVAX.
#VamosASalirAdelante https://t.co/HAiIMCcivR",pos
1409909405487877888,2021-06-29 16:19:31+00:00,ERBOL,426002,La Paz - Bolivia,,,62,. @LuchoXBolivia anuncia la llegada de más de un millón de vacunas Johnson &amp; Johnson donadas por EEUU https://t.co/IuQEiA5vxW,pos
1409908639243058944,2021-06-29 16:16:29+00:00,Bolivia tv Oficial,148444,Bolivia,,,0,"#BTVInforma
El presidente del Estado, @LuchoXBolivia, anuncia que en las siguientes semanas llegarán más de un millón de vacunas #Janssen de Johnson &amp; Johnson correspondientes a la donación por el mecanismo COVAX. https://t.co/ixoNereV50",pos
1409905934160257024,2021-06-29 16:05:44+00:00,Agencia Fides (ANF),347954,Bolivia,,,6,"#ANF Esta jornada, el presidente @LuchoXBolivia anunció que en las próximas semanas llegarán más de un millón de vacunas #Janssen de Johnson &amp; Johnson, correspondientes a la donación por el mecanismo COVAX. https://t.co/cTzaV4LLkU",pos
1409904498131099904,2021-06-29 16:00:01+00:00,Viceministerio de Comunicación,178032,Bolivia,,,7,"#DosisDeInformación | ¿Escuchaste hablar de la vacuna Johnson &amp; Johnson? Te contamos algunos datos sobre ella en esta infografía 💉⬇️

#DosisDeEsperanza #UnidosContraElCovid
#VamosASalirAdelante https://t.co/0stKzslO5B",neu
1409903847443729920,2021-06-29 15:57:26+00:00,Bolivian Daily,1156,Bolivia,,,0,"#NACIONAL #BOLIVIA
Arce anuncia llegada de un millón de vacunas Johnson &amp;amp; Johnson de Covax
https://t.co/m63ucIZwrA",pos
1409903433587511040,2021-06-29 15:55:47+00:00,ATB,479182,Bolivia,,,69,"El presidente del Estado, Luis Arce Catacora, anunció que en las siguientes semanas llegarán a Bolivia más de un millón de vacunas Johnson &amp; Johnson de donación del Mecanismo Covax. 
https://t.co/mYlLLwIXFE https://t.co/wVixhRbBgV",pos
1409902897098338048,2021-06-29 15:53:40+00:00,Radio SPLENDID,2297,La Paz - Bolivia,,,0,#esÚltimo | Presidente Arce anuncia que Bolivia recibirá un millón de vacunas Johnson &amp; Johnson del mecanismo COVAX https://t.co/LBsPMNsN89,pos
1409902527102045952,2021-06-29 15:52:11+00:00,WKM Radio,763,Bolivia,,,0,Arce Catacora anuncia la llegada de más de un millón de vacunas Johnson &amp; Johnson. https://t.co/LrapBCcyIT https://t.co/xHFhuPFk4O,pos
1409901504841104896,2021-06-29 15:48:08+00:00,El Día,137595,Santa Cruz - Bolivia,,,0,"#Bolivia | Arce anuncia que en las próximas semanas llegarán más de un millón de vacunas Johnson &amp; Johnson 
https://t.co/hxoTm32IlF https://t.co/XWXQrLo4O4",pos
1409900821970657024,2021-06-29 15:45:25+00:00,urgentebo,19126,Bolivia,,,0,"#Urgentebo | https://t.co/ObndDSkQnu
#NoticiasAlInstante 
#COVID19
Presidente anuncia la llegada de más de un millón de vacunas Johnson &amp; Johnson

https://t.co/mXWI5Gna5s",pos
1409899853824631040,2021-06-29 15:41:34+00:00,Ministerio de la Presidencia,62043,Bolivia,,,3,"#Salud| El presidente, Luis Arce Catacora, anunció este martes que en las siguientes semanas llegarán al país más de un millón de vacunas #Janssen de la empresa Johnson &amp; Johnson correspondientes a la donación por el mecanismo COVAX.
#DosisDeEsperanza ✊🇧🇴💙 #VamosASalirAdelante https://t.co/G6v2h0Oksz",pos
1409899843372343040,2021-06-29 15:41:31+00:00,ahoradigital,1177,Bolivia,,,0,Presidente anuncia que Bolivia recibirá más de un millón de vacunas Johnson &amp; Johnson donadas por EEUU https://t.co/fu9krZxDnB,pos
1409899277166518016,2021-06-29 15:39:16+00:00,hoybolivia,1015,Bolivia,,,0,https://t.co/vU71M8LfCh Presidente anuncia que Bolivia recibirá más de un millón de vacunas de Johnson &amp; Johnson contra el COVID-19 https://t.co/YTla5AYUwY,pos
1409897961589547008,2021-06-29 15:34:03+00:00,Unidos Contra el Covid,831,Bolivia,,,9,"✅ Presidente anuncia que Bolivia recibirá más de un millón de vacunas Janssen de Johnson &amp; Johnson contra el COVID-19

Lee la nota completa aquí 👉https://t.co/TbLAutBNmv https://t.co/sK7SfvZi05",pos
1409897038574194944,2021-06-29 15:30:23+00:00,"Ajayu Noticias Digital ""El alma de las noticias""",58,Bolivia 🇧🇴,,,0,"🇧🇴#Nacional
El presidente Luis Arce informó este martes que Bolivia recibirá más de un millón de vacunas Janssen de Johnson &amp; Johnson del mecanismo COVAX para reforzar la lucha contra el COVID-19.

Vía: ABI https://t.co/xDOVb68OEB",neu
1409896986812293120,2021-06-29 15:30:10+00:00,Periódico Ahora El Pueblo,67130,Bolivia,,,1,Presidente anuncia la llegada de más de un millón de vacunas Janssen de Johnson &amp; Johnson https://t.co/ziFpT1wOSP a través de @ahora_elpueblo https://t.co/XHHBoGY686,pos
1409896969028375040,2021-06-29 15:30:06+00:00,Viceministerio de Comunicación,178032,Bolivia,,,0,"#DosisDeEsperanza | El presidente @LuchoXBolivia anuncia la llegada de un millón de vacunas #Janssen, producidas por Johnson &amp; Johnson, al país en las próximas semanas.

#UnidosContraElCovid
#VamosASalirAdelante https://t.co/tnSJMK6Yox",pos
1409895862910788096,2021-06-29 15:25:42+00:00,Agencia Boliviana de Información,59199,Bolivia,,,4,"Presidente anuncia que #Bolivia recibirá más de un millón de vacunas Janssen de Johnson &amp; Johnson contra el #COVID19 
Lea la nota aquí 👉 https://t.co/alfKZdqVru https://t.co/A30GLfTxTy",pos
1409895565148705024,2021-06-29 15:24:31+00:00,Bolivian Daily,1156,Bolivia,,,0,"#NACIONAL #BOLIVIA
Arce Catacora anuncia la llegada de más de un millón de vacunas Johnson &amp; Johnson
https://t.co/MOAEv5Mlzf",pos
1409895385796156928,2021-06-29 15:23:49+00:00,T-informas Bolivia,305,La Paz - Bolivia,,,0,"#LoÚltimo  #COVID19 
El presidente @LuchoXBolivia anuncia la llegada de más de un millón de vacunas #Janssen de Johnson &amp; Johnson al país. https://t.co/RDuxoB6h0j",pos
1409894182869733120,2021-06-29 15:19:02+00:00,ᴛʀᴀɴꜱᴍᴇᴅɪᴀ,645,Bolivia,,,0,Arce Catacora anuncia la llegada de más de un millón de vacunas Johnson &amp; Johnson https://t.co/MGpnK6Ol6V,pos
1409894100548174080,2021-06-29 15:18:42+00:00,Infomanos,3667,Bolivia,,,0,Arce Catacora anuncia la llegada de más de un millón de vacunas Johnson &amp; Johnson https://t.co/DyBskiSwmD,pos
1409893974660289024,2021-06-29 15:18:12+00:00,Oxígeno Bolivia,38844,La Paz - Bolivia,,,1,"Arce anuncia la llegada de un millón de vacunas Johnson &amp; Johnson gracias al mecanismo Covax.
Leer más 👉 https://t.co/WpxJWRYnUB https://t.co/yj6qWRmY5X",pos
1409893352133307904,2021-06-29 15:15:44+00:00,La Voz de Tarija,2892,Bolivia,,,1,"Luis Arce anuncia que Bolivia recibirá más de un millón de vacunas Janssen de Johnson &amp; Johnson contra el COVID-19
#LaVozdeTarija #Bolivia 
https://t.co/mLOwSlR3qm",pos
1409892839392218880,2021-06-29 15:13:42+00:00,Correo del Sur,85682,Sucre - Bolivia,,,4,Las vacunas Johnson &amp; Johnson de dosis única llegarán a Bolivia mediante el mecanismo Covax.  https://t.co/zZzWiqj1kp a través de @correodelsurcom,neu
1409889155291681024,2021-06-29 14:59:03+00:00,EL DEBER,716269,Bolivia,,,76,"#Último El presidente Luis Arce Catacora anuncia que en las siguientes semanas llegará a Bolivia un lote de más de un millón de vacunas Janssen, de Johnson &amp; Johnson, correspondientes a la donación por el mecanismo Covax https://t.co/oQ3zART2DX",pos
1409889075683791104,2021-06-29 14:58:44+00:00,Periódico Ahora El Pueblo,67130,Bolivia,,,8,"#ULTIMO 
El presidente @LuchoXBolivia anuncia que en las siguientes semanas llegarán más de un millón de vacunas #Janssen de Johnson &amp; Johnson correspondientes a la donación por el mecanismo COVAX. https://t.co/Ll7CFB5tQW",pos
1409888959539393024,2021-06-29 14:58:17+00:00,Agencia Boliviana de Información,59199,Bolivia,,,3,"#Último | El presidente del Estado, Luis Arce, anuncia la llegada de más de un millón de vacunas #Janssen de Johnson &amp; Johnson, gracias al mecanismo COVAX. https://t.co/QjbhdJBRsO",pos
1409888536724218112,2021-06-29 14:56:36+00:00,Nico Flores,208,"Bolivia, La Paz",,,0,Presidente Arce anuncia la llegada de UN MILLÓN de vacunas #Janssen de Johnson &amp; Johnson correspondientes al mecanismo COVAX. https://t.co/pfdzZ79I8y,pos
1409887902306291968,2021-06-29 14:54:05+00:00,Priscilla Quiroga S.,122064,Bolivia,,,9,Presidente anuncia la llegada de un millón de vacunas #Johnson&amp;Johnson al país https://t.co/cpAqTgyd9n,pos
1409820902531890944,2021-06-29 10:27:51+00:00,Camus Du Verseau,329,"Sucre, Bolivia",,,0,"@Jc_Gumucio @LosTiemposBol Johnson &amp; Johnson y Sputnik V usan el mismo  adenovirus el Ad26 y la misma espiga el tema de que una sea de una dosis y la otra de 2 es por temas comerciales J&amp;J empezó más tarde en relación con las otras y optó por el esquema de una sola dosis,",neu
1409589045441614080,2021-06-28 19:06:31+00:00,ATB,479182,Bolivia,,,4,"El alcalde Manfred Reyes informó que se gestionará la compra de vacunas Johnson &amp; Johnson para Cochabamba a lo largo de la semana. 
https://t.co/ZZaLeRwH2l",pos
1409561704531440128,2021-06-28 17:17:53+00:00,ATB,479182,Bolivia,,,8,"El alcalde Manfred Reyes informó que se gestionará la compra de vacunas Johnson &amp; Johnson para Cochabamba a lo largo de la semana.

https://t.co/HPS0rTUXUi",pos
1409556627288695040,2021-06-28 16:57:42+00:00,Camus Du Verseau,329,"Sucre, Bolivia",,,0,@Jc_Gumucio @LosTiemposBol La segunda dosis llegará el tema pasa por la producción Argentina acaba de recibir segundas dosis de sputnik V y empieza la producción también. En todo caso la primera dosis de Sputnik V es la gemela de vacuna de  Johnson &amp; Johnson eh incluso tiene mayor porcentaje de efectividad,pos
1408871819671704064,2021-06-26 19:36:32+00:00,Bolivian Daily,1156,Bolivia,,,0,"#INTERNACIONAL
Johnson &amp; Johnson dejará de vender opiáceos en EEUU
https://t.co/D6HwVaTDvM",neu
1408426752851034112,2021-06-25 14:07:59+00:00,Matías Fernández,30,"Santa Cruz, Bolivia",,,2,"@ErickForonda2 🤣🤣🤣🤣🤣🤣🤣🤣🤣
Y las VACUNAS JOHNSON&amp;JOHNSON son seguros?🤣🤣🤣🤣🤣",neu
1408417778546130944,2021-06-25 13:32:20+00:00,Fred,981,Bolivia,,,0,"@Marcela_sabe Por eso espero la Johnson &amp; Johnson, si me hago poner una de 2 dosis, viviria un infierno hasta tener la 2da, porque TOC",neg
1408224362390606080,2021-06-25 00:43:46+00:00,David Mamani,2259,"Santa Cruz, Bolivia",,,0,"Hay dudas sobre la llegada de la segunda dosis de la vacuna Sputnik a Sudamérica. Empero, estudios garantizan la efectividad de la primera dosis, como si fuera una de Johnson &amp; Johnson, y más en pacientes que padecieron Covid19

https://t.co/kIB8XRROVd",neg
1408159641452809984,2021-06-24 20:26:35+00:00,Alvaro Carvajal C.,571,Bolivia ,,,0,"@BrockmannRobert Seguro hasta creeria que llegaron 2.000.000 de dosis AstraZeneca, otras 2 de BioNtech Pfizer  y 2 mas de Johnson &amp; Johnson para el E P de Bolivia y el pueblo puede elegir que vacuna quiere, en el Alto hay incentivo para la vacunacion etc etc, bueno tendria que estar loquita.",pos
1408038695681277952,2021-06-24 12:25:59+00:00,Reporte Chaco Bolivia,508,Bolivia,,,0,"Comité pro #SantaCruz informa que logró cupo de vacunas Johnson &amp; Johnson y Astrazeneca
Noticias del #Chaco, #Tarija, #SantaCruz y #Bolivia| #ReporteChaco https://t.co/mg4bV0HBwB",pos
1407871789699641088,2021-06-24 01:22:46+00:00,ATB,479182,Bolivia,,,6,"El Gobierno nacional espera la llegada de medio millón de vacunas Sinopharm contra la COVID-19 para este jueves y anuncia que para julio arribarán nuevos lotes de dosis Sputnik V, Sinopharm y Johnson &amp; Johnson. 
https://t.co/9TRQnRQuW5",neu
1407813887358030080,2021-06-23 21:32:41+00:00,Mega Tv Yacuiba,59,Yacuiba  - Bolivia ,,,0,"Nuevos lotes de Sinopharm, Johnson &amp; Johnson y segundas dosis de Sputnik V llegarán a Bolivia en julio https://t.co/BF0Xip4lxz",neu
1407809051489193984,2021-06-23 21:13:28+00:00,Pat Noticias,51674,Bolivia,,,2,"𝐏𝐀𝐓 𝐍𝐎𝐓𝐈𝐂𝐈𝐀𝐒 | Lo Último, Noticias PAT
Nuevos lotes de Sinopharm, Johnson &amp; Johnson y segundas dosis de Sputnik V llegarán a Bolivia en julio .
.
𝐕𝐞𝐫 𝐦𝐚́𝐬: https://t.co/UCOgpfQv2S
.
#PatBolivia #PatDigital #PatNoticias #Bolivia https://t.co/FGbTc4MSRZ",neu
1407795117067582976,2021-06-23 20:18:06+00:00,EL DEBER,716269,Bolivia,,,11,"Desde EEUU el presidente Rómulo Calvo informa que se consiguió que InnovativeHealth Latam pueda poner a disposición de compra para Bolivia las dosis, teniendo como opciones a la vacuna de Johnson &amp; Johnson y también a la AstraZeneca &gt;&gt; https://t.co/DaShactxl2 https://t.co/J63UZNNNq6",pos
1407786787255247104,2021-06-23 19:45:00+00:00,EL DEBER,716269,Bolivia,,,121,"#Último El Comité pro Santa Cruz informa que ha logrado un cupo de 500.000 dosis contra el Covid-19, durante la visita del presidente Rómulo Calvo a ese país. La cotización de cada dosis es de $us 16 para la vacuna Johnson &amp; Johnson y de $us 15 para la AstraZeneca. https://t.co/sbgHlua1Fi",neu
1407786490415960064,2021-06-23 19:43:49+00:00,EL DEBER,716269,Bolivia,,,25,"Desde EEUU el presidente Rómulo Calvo informa que se consiguió que InnovativeHealth Latam pueda poner a disposición de compra para Bolivia las dosis, teniendo como opciones a la vacuna de Johnson &amp; Johnson y también a la AstraZeneca

 https://t.co/mMNG8haQk5",pos
1407783047173492992,2021-06-23 19:30:08+00:00,El Andaluz🇧🇴,183,"Tarija, Bolivia",,,0,"El viceministro de Comercio Exterior e Integración, Benjamín Blanco, informó este miércoles que para julio se esperan nuevos lotes de las vacunas Sputnik, Sinopharm y Johnson &amp; Johnson para reforzar la lucha contra el covid-19 en Bolivia. https://t.co/6Wwt00MFHo",neu
1407775741404750080,2021-06-23 19:01:06+00:00,Portal de Noticias vea.global,164,"Santa Cruz, Bolivia",,,0,"El viceministro de Comercio Exterior e Integración, Benjamín Blanco, informó este miércoles que para julio se esperan nuevos lotes de las vacunas Sputnik, Sinopharm y Johnson &amp; Johnson para reforzar la lucha contra el COVID-19 en Bolivia. https://t.co/TAh5dm98Bh",neu
1407773377641824000,2021-06-23 18:51:43+00:00,Bolivian Daily,1156,Bolivia,,,0,"Nuevos lotes de Sinopharm, Johnson &amp; Johnson y segundas dosis de Sputnik V llegarán a Bolivia en julio
https://t.co/prhsqeRucb",neu
1407756728070967040,2021-06-23 17:45:33+00:00,Periódico Ahora El Pueblo,67130,Bolivia,,,1,"Bolivia espera para julio lotes de vacunas Sputnik, Sinopharm y Johnson &amp; Johnson https://t.co/skS27TzIGJ",pos
1407749468032753920,2021-06-23 17:16:42+00:00,Noticias de Bolivia,4211,"La Paz, Bolivia",,,0,"(SALUD).- Bolivia espera para julio lotes de vacunas Sputnik, Sinopharm y Johnson &amp; Johnson

https://t.co/dQmeXrOYkY",pos
1407748576046895104,2021-06-23 17:13:09+00:00,Bolivian Daily,1156,Bolivia,,,0,"#NACIONAL #BOLIVIA
Gobierno espera lotes de Sputnik V, Sinopharm y Johnson &amp;amp; Johnson para julio
https://t.co/HeoGHnkAmI",neu
1407736131966358016,2021-06-23 16:23:42+00:00,T-informas Bolivia,305,La Paz - Bolivia,,,0,"El viceministro de Comercio Exterior e Integración, Benjamín Blanco, informó este miércoles que para julio se esperan nuevos lotes de las vacunas Sputnik, Sinopharm y Johnson &amp; Johnson para reforzar la lucha contra el #COVID19 en #Bolivia... https://t.co/SlfqndT4Yt",neu
1407729914929946880,2021-06-23 15:59:00+00:00,Oxígeno Bolivia,38844,La Paz - Bolivia,,,4,"El Gobierno espera que Bolivia reciba en julio lotes de las vacunas Sputnik V, Sinopharm y Johnson &amp; Johnson.
Leer más 👉 https://t.co/OD3D3a0xlR https://t.co/Rg0qna8yvE",pos
1407720955904922112,2021-06-23 15:23:24+00:00,Kandire Noticias,1803,"Santa Cruz, Bolivia",,,0,"El viceministro de Comercio Exterior e Integración, Benjamín Blanco, informó este miércoles que para julio se esperan nuevos lotes de las vacunas Sputnik, Sinopharm y Johnson &amp; Johnson para reforzar la lucha contra el COVID-19 en Bolivia. #KandireInforma https://t.co/Y9SqnKW9Js",neu
1407719495196676096,2021-06-23 15:17:36+00:00,La Voz de Tarija,2892,Bolivia,,,0,"Gobierno espera para julio lotes de vacunas Sputnik, Sinopharm y Johnson &amp; Johnson
#LaVozdeTarija #Bolivia 
https://t.co/DDs8AKRHuA",pos
1407715695572525056,2021-06-23 15:02:30+00:00,Agencia Boliviana de Información,59199,Bolivia,,,4,"#Bolivia espera para julio lotes de vacunas Sputnik, Sinopharm y Johnson &amp; Johnson
Lea la nota aquí 👉 https://t.co/lAO3XaDf86 https://t.co/n822SD8zNF",pos
1407649908560122112,2021-06-23 10:41:05+00:00,RTP Bolivia,67267,"La Paz, Bolivia",,,4,Bolivia espera confirmación de EE UU sobre donación de de dosis Johnson &amp; Johnson. https://t.co/FbX1aQ871W,pos
1407540523569712896,2021-06-23 03:26:26+00:00,angelcaido666x,5106,"Oruro, Bolivia",,,1,@nunca_estoy pero espera la Johnson&amp;Johnson pues,neu
1407450002021102080,2021-06-22 21:26:44+00:00,ChequeaBolivia,2984,Bolivia,,,4,"El Gobierno boliviano anunció la llegada de vacunas Johnson &amp; Johnson bajo el mecanismo COVAX para el mes de julio. 
🔎 ¿Qué sabemos sobre la vacuna de Johnson &amp; Johnson?
Lee el artículo en &gt; https://t.co/BD0s07Mg6n
#ChequeaBolivia #LoQueSabemos #Bolivia #COVID19 https://t.co/kfprLfXcL6",pos
1407417312475483904,2021-06-22 19:16:50+00:00,Pat Noticias,51674,Bolivia,,,0,"𝐏𝐀𝐓 𝐍𝐎𝐓𝐈𝐂𝐈𝐀𝐒 | Lo Último, Noticias PAT
Gobierno prevé que Bolivia acceda en julio a las vacunas Johnson &amp; Johnson donadas por EEUU .
.
𝐕𝐞𝐫 𝐦𝐚́𝐬: https://t.co/yZvNi5XIpN
.
#PatBolivia #PatDigital #PatNoticias #Bolivia https://t.co/tpOQh4rYjB",pos
1407413095425847040,2021-06-22 19:00:05+00:00,laoctavabo,71,Bolivia,,,0,"#Bolivia #Nacional #Salud #vacunas
Benjamín Blanco, Viceministro de Comercio Exterior, informó que llegará a mediados de julio, un lote de vacunas Johnson &amp; Johnson (J&amp;J), como una donación del Gobierno estadounidense.
https://t.co/6jwZ4ed6mT",pos
1407404097502854912,2021-06-22 18:24:19+00:00,Bolivian Daily,1156,Bolivia,,,0,"#NACIONAL #BOLIVIA
Gobierno prevé que Bolivia acceda en julio a las vacunas Johnson &amp; Johnson donadas por EEUU
https://t.co/ZgIjJvrgFR",pos
1407393453244390912,2021-06-22 17:42:02+00:00,ATB,479182,Bolivia,,,1,"El Gobierno nacional prevé que Bolivia se beneficie hasta julio con vacunas Johnson &amp; Johnson contra el COVID-19 donadas por EEUU, informó el viceministro de Comercio Exterior e Integración, Benjamín Blanco. 
https://t.co/RAJU5nOYtE",pos
1407387169417699072,2021-06-22 17:17:03+00:00,Radio FmBolivia,14646,"La Paz, Bolivia",,,0,"Gobierno prevé que Bolivia se beneficie con vacunas Johnson &amp; Johnson en julio: &gt; “El Gobierno de EEUU emitió, a través de la Casa Blanca, un comunicado donde especifica los países que nos vamos a beneficiar de una primera… https://t.co/dnsE1uRyUE #Último #Bolivia #Noticias",pos
1407369092957413120,2021-06-22 16:05:14+00:00,Agencia Boliviana de Información,59199,Bolivia,,,3,"Gobierno prevé que #Bolivia se beneficie con vacunas Johnson &amp; Johnson en julio
Lea la nota aquí 👉 https://t.co/rvfe2uwcPM https://t.co/wqNPKWuYJm",pos
1407363403170172928,2021-06-22 15:42:37+00:00,Kandire Noticias,1803,"Santa Cruz, Bolivia",,,0,"El Gobierno nacional prevé que Bolivia se beneficie hasta julio con vacunas Johnson &amp; Johnson contra el COVID-19 donadas por EEUU, informó el viceministro de Comercio Exterior e Integración, Benjamín Blanco. #KandireInforma https://t.co/yw0GtQFT78",pos
1407323846512893952,2021-06-22 13:05:26+00:00,Reporte Chaco Bolivia,508,Bolivia,,,0,"#Bolivia se alista para recibir vacunas Johnson &amp; Johnson como donación de #EEUU
Noticias del #Chaco, #Tarija, #SantaCruz y #Bolivia| #ReporteChaco https://t.co/z31QMJTEOL",pos
1407299861150671104,2021-06-22 11:30:07+00:00,RTP Bolivia,67267,"La Paz, Bolivia",,,1,Bolivia espera notificación oficial de Estados Unidos sobre la donación de vacunas Johnson &amp; Johnson. https://t.co/j8kdtojMyg,pos
1407291409279901952,2021-06-22 10:56:32+00:00,ahoradigital,1177,Bolivia,,,0,Bolivia se alista para recibir vacunas Johnson &amp; Johnson como donación de EEUU https://t.co/rVpsLaXK2I,pos
1407213602096943104,2021-06-22 05:47:22+00:00,❌ⓅⒺⓅⒺ ⓁⓊⒸⒽⓄ❌,463,Bolivia,,,0,Bolivia se alista para recibir vacunas Johnson &amp; Johnson como donación de EEUU https://t.co/1dlYXsJe6V,pos
1407106242821168896,2021-06-21 22:40:45+00:00,David Mamani,2259,"Santa Cruz, Bolivia",,,0,Bolivia se alista para recibir vacunas Johnson &amp; Johnson como donación de EEUU | Esta vacuna solo se aplica en una única dosis. Llegarán máximo hasta la primera semana de julio. La Casa Blanca anunciará esta semana las cantidades por país beneficiario https://t.co/5la9ryL25p,pos
1407106065695653888,2021-06-21 22:40:03+00:00,EL DEBER,716269,Bolivia,,,73,#Bolivia se alista para recibir vacunas Johnson &amp; Johnson como donación de #EEUU &gt;&gt; https://t.co/Iisdg5Ognv https://t.co/bkTp6H2MXM,pos
1407105535380427008,2021-06-21 22:37:57+00:00,Agostino Buggio,1,Bolivia,,,3,"@grupoeldeber Soy americano viviendo en Santa Cruz Bolivia , puedo recibir esta vacuna Johnson Johnson Por favor",pos
1407104793043255040,2021-06-21 22:35:00+00:00,Bolivian Daily,1156,Bolivia,,,0,"#NACIONAL #BOLIVIA
Bolivia se alista para recibir vacunas Johnson &amp; Johnson como donación de EEUU
https://t.co/OE0TSvbs8J",pos
1406811238550680064,2021-06-21 03:08:31+00:00,LILIVONE,480,Bolivia,,,2,@ParlanteUrraca Jajajaja 🤣😃😂 que compren Johnson &amp; Johnson y su aplicación sea exclusiva de Gobernadores y Alcaldes pitas hay q colaborarles 🤭,pos
1406771347687194880,2021-06-21 00:30:00+00:00,Viceministerio de Comunicación,178032,Bolivia,,,1,"#DosisDeInformación | ¿Escuchaste hablar de la vacuna Johnson &amp; Johnson? Te contamos algunos datos sobre ella en esta infografía 💉⬇️

#DosisDeEsperanza #UnidosContraElCovid
#VamosASalirAdelante https://t.co/z5zIVl216Q",neu
1454596645811855104,2021-10-30 23:50:40+00:00,Nicole Bisbal Brito,3091,"Santa Cruz, Bolivia",,,5,Yo después de la tercera dosis #AstraZeneca https://t.co/nfWMqouUZW,neu
1454550002206854912,2021-10-30 20:45:19+00:00,RTP Bolivia,67267,"La Paz, Bolivia",,,2,"Ministerio de Salud moviliza a más de 3.000 médicos para inmunizar sábado y domingo con la tercera dosis anticovid AstraZeneca a la población boliviana en plazas, parques y otros en todo el país, informó la viceministra Alejandra Hidalgo. https://t.co/VXHZKcuOcD",pos
1454468477746621952,2021-10-30 15:21:22+00:00,ChequeaBolivia,2984,Bolivia,,,1,"Mañana vence el plazo para que mayores de 18 años puedan acceder voluntariamente a una dosis de refuerzo de la vacuna de AstraZeneca/Oxford. 
#ChequeaBolivia resuelve tus dudas en su sector #LoQueSabemos. 
Lee el artículo &gt; https://t.co/7X0FTrjDnr https://t.co/ZuLoiKLmMf",neu
1454464333040262912,2021-10-30 15:04:54+00:00,Cecilia Saavedra,1576,La Paz - Bolivia,,,0,¿Saben si siguen poniendo 3ras dosis de Astrazeneca en #LaPaz y dónde?,neu
1454452130245393920,2021-10-30 14:16:24+00:00,Mario R. Duran Ch.,9774,"Bolivia, El Alto, La Paz",,,4,"Tienes mas 100000 dosis de la vacuna Astrazeneca para la tercera dosis, lo mínimo que se puede hacer es publicar información de los lugares  donde se vacunaran en fin de semana y los horarios de atención...  
#Vacúnate 
#Bolivia https://t.co/vpLPlobBwb",neu
1454437402160869120,2021-10-30 13:17:53+00:00,hoybolivia,1015,Bolivia,,,0,"https://t.co/0XKy1chlsd
Vence plazo: Buscan aplicar más de 128.400 dosis de vacunas AstraZeneca este fin de semana https://t.co/q7bm5JTMZC",neg
1454434522347589888,2021-10-30 13:06:26+00:00,Correo del Sur,85682,Sucre - Bolivia,,,2,El Ministerio de Salud busca aplicar 128.440 dosis de la vacuna AstraZeneca en dos días. https://t.co/FcTvf2lvQd a través de @correodelsurcom,neu
1454407325272444928,2021-10-30 11:18:22+00:00,Kandire Noticias,1803,"Santa Cruz, Bolivia",,,0,"La tercera dosis o refuerzo contra la Covid-19 con la vacuna de AstraZeneca se aplicará hasta el domingo 31 de octubre mientras no se tenga otro instructivo del Ministerio de Salud, informó ayer el Sedes.
https://t.co/BTh2JzwVc0",neg
1454279868343102976,2021-10-30 02:51:54+00:00,Bolivian Daily,1156,Bolivia,,,0,"#NACIONAL #BOLIVIA
El Gobierno quiere aplicar más de 128.400 dosis de AstraZeneca este fin de semana
https://t.co/pVxy5iiEaj",pos
1454227136731095040,2021-10-29 23:22:22+00:00,Unidos Contra el Covid,831,Bolivia,,,2,"✅Tercera dosis: Salud insta a la población aprovechar últimas 120 mil vacunas AstraZeneca el fin de semana
✅Más detalles 👉https://t.co/4KNhEqytrx https://t.co/lTDd9MaEUk",pos
1454226637319557120,2021-10-29 23:20:23+00:00,Periódico La Patria (Bolivia),1510,Bolivia,,,0,"#Bolivia | #Vacunación 
Se conoce que hasta la fecha solo existen 128.440 dosis de la vacuna AstraZeneca para la tercera dosis.
https://t.co/ae7oHR3wX4",neg
1454221199597264896,2021-10-29 22:58:46+00:00,ERBOL,426002,La Paz - Bolivia,,,1,"#MinisterioDeSalud anuncia que para este fin de semana se instalarán puntos de vacunación en las plazas principales de ciudades capitales e intermedias, para aplicar primeras, segundas y sobre todo terceras dosis. Existen disponibles 128.440 dosis de AstraZeneca

Foto: Min. Salud https://t.co/GJa41PUzZl",pos
1454211376784708096,2021-10-29 22:19:44+00:00,Daiana G,112,Bolivia - Argentina 🇦🇷 ,,,0,Dios da la AstraZeneca a sus mejores guerreros,pos
1454210596879147008,2021-10-29 22:16:38+00:00,RC Noticias de Bolivia,14766,Bolivia,,,0,"#RCBolivia
El ministro de Salud y Deportes, Jeyson Auza, instó a la población boliviana a que aproveche las últimas 128.440 vacunas AstraZeneca para terceras dosis que quedan este fin de semana.
Lee la nota completa en:
https://t.co/crrZ7AXwGJ",neu
1454160922503753984,2021-10-29 18:59:15+00:00,Tal Cual Bolivia,44,"La Paz, Bolivia",,,0,"|#NoticiasBolivia #Salud #Vacunación el Ministerio de Salud apuesta a utilizar la totalidad de las vacunas AstraZeneca disponibles hasta este domingo.

🖇Lee la nota completa 👉🏼 https://t.co/Ibx1kEcqzT

📌Síguenos en https://t.co/JxIWAoaTKz
| #TalCual.bo | #TalCualBolivia",neu
